F1,F2,F3,F4,F5,F6,F7,F8,label
1.33E-08,1,1.468064602,-9.86E-11,1.17E-10,5.83E-11,2.86E-10,2.33E-10,C
1.05E-08,1,1.15899837,-7.52E-11,1.17E-10,8.17E-11,2.62E-10,2.57E-10,C
1.12E-08,1,1.236264928,-8.11E-11,1.17E-10,7.58E-11,2.68E-10,2.51E-10,C
1.71E-08,1,1.887511631,-1.30E-10,1.17E-10,2.67E-11,3.18E-10,2.02E-10,C
1.62E-09,1,0.178816891,-1.25E-12,1.17E-10,1.56E-10,1.89E-10,3.31E-10,C
1.07E-08,1,1.181074529,-7.69E-11,1.17E-10,8.00E-11,2.64E-10,2.55E-10,C
1.07E-08,1,1.181074529,-7.69E-11,1.17E-10,8.00E-11,2.64E-10,2.55E-10,C
7.61E-09,1,0.839997866,-5.12E-11,1.17E-10,1.06E-10,2.38E-10,2.81E-10,C
1.43E-08,1,1.578445399,-1.07E-10,1.17E-10,5.00E-11,2.94E-10,2.25E-10,C
8.20E-09,1,0.905122537,-5.61E-11,1.17E-10,1.01E-10,2.43E-10,2.76E-10,C
1.79E-08,1,1.975816269,-1.37E-10,1.17E-10,2.00E-11,3.24E-10,1.95E-10,C
1.16E-08,1,1.280417247,-8.44E-11,1.17E-10,7.25E-11,2.72E-10,2.48E-10,C
4.60E-09,1,0.507751667,-2.61E-11,1.17E-10,1.31E-10,2.13E-10,3.06E-10,C
4.73E-09,1,0.52210117,-2.72E-11,1.17E-10,1.30E-10,2.14E-10,3.05E-10,C
7.64E-09,1,0.84330929,-5.14E-11,1.17E-10,1.06E-10,2.39E-10,2.80E-10,C
3.84E-09,1,0.423862261,-1.98E-11,1.17E-10,1.37E-10,2.07E-10,3.12E-10,C
7.25E-09,1,0.800260779,-4.82E-11,1.17E-10,1.09E-10,2.35E-10,2.84E-10,C
7.05E-09,1,0.77818462,-4.65E-11,1.17E-10,1.10E-10,2.34E-10,2.85E-10,C
1.04E-08,1,1.14796029,-7.44E-11,1.17E-10,8.25E-11,2.62E-10,2.58E-10,C
1.39E-08,1,1.53429308,-1.04E-10,1.17E-10,5.33E-11,2.91E-10,2.28E-10,C
1.41E-08,1,1.55636924,-1.05E-10,1.17E-10,5.17E-11,2.93E-10,2.27E-10,C
8.03E-09,1,0.886357801,-5.47E-11,1.17E-10,1.02E-10,2.42E-10,2.77E-10,C
8.43E-09,1,0.93051012,-5.80E-11,1.17E-10,9.89E-11,2.45E-10,2.74E-10,C
1.49E-08,1,1.644673877,-1.12E-10,1.17E-10,4.50E-11,2.99E-10,2.20E-10,C
8.34E-09,1,0.920575848,-5.73E-11,1.17E-10,9.97E-11,2.45E-10,2.75E-10,C
1.48E-08,1,1.633635798,-1.11E-10,1.17E-10,4.58E-11,2.98E-10,2.21E-10,C
8.07E-09,1,0.890773033,-5.50E-11,1.17E-10,1.02E-10,2.42E-10,2.77E-10,C
1.50E-08,1,1.655711957,-1.13E-10,1.17E-10,4.42E-11,3.00E-10,2.19E-10,C
1.77E-08,1,1.953740109,-1.35E-10,1.17E-10,2.17E-11,3.22E-10,1.97E-10,C
1.44E-08,1,1.589483479,-1.08E-10,1.17E-10,4.92E-11,2.95E-10,2.24E-10,C
1.69E-08,1,1.865435472,-1.29E-10,1.17E-10,2.83E-11,3.16E-10,2.03E-10,C
1.38E-08,1,1.523255,-1.03E-10,1.17E-10,5.42E-11,2.90E-10,2.29E-10,C
1.37E-08,1,1.512216921,-1.02E-10,1.17E-10,5.50E-11,2.89E-10,2.30E-10,C
1.06E-08,1,1.17003645,-7.61E-11,1.17E-10,8.08E-11,2.63E-10,2.56E-10,C
1.66E-08,1,1.832321232,-1.26E-10,1.17E-10,3.08E-11,3.13E-10,2.06E-10,C
1.03E-08,1,1.136922211,-7.36E-11,1.17E-10,8.33E-11,2.61E-10,2.58E-10,C
1.69E-08,1,1.865435472,-1.29E-10,1.17E-10,2.83E-11,3.16E-10,2.03E-10,C
7.49E-09,1,0.826752171,-5.02E-11,1.17E-10,1.07E-10,2.37E-10,2.82E-10,C
1.36E-08,1,1.501178841,-1.01E-10,1.17E-10,5.58E-11,2.88E-10,2.31E-10,C
1.07E-08,1,1.181074529,-7.69E-11,1.17E-10,8.00E-11,2.64E-10,2.55E-10,C
2.01E-08,1,2.218654022,-1.55E-10,1.17E-10,1.67E-12,3.43E-10,1.77E-10,C
1.41E-08,1,1.55636924,-1.05E-10,1.17E-10,5.17E-11,2.93E-10,2.27E-10,C
1.01E-08,1,1.114846051,-7.19E-11,1.17E-10,8.50E-11,2.59E-10,2.60E-10,C
1.69E-08,1,1.865435472,-1.29E-10,1.17E-10,2.83E-11,3.16E-10,2.03E-10,C
7.33E-10,1,0.080909124,6.14E-12,1.17E-10,1.63E-10,1.81E-10,3.38E-10,C
7.65E-10,1,0.08444131,5.88E-12,1.17E-10,1.63E-10,1.81E-10,3.38E-10,C
-3.01E-09,1,-0.332246199,3.73E-11,1.17E-10,1.94E-10,1.50E-10,3.69E-10,C
-2.36E-09,1,-0.260498681,3.19E-11,1.17E-10,1.89E-10,1.55E-10,3.64E-10,C
-1.93E-09,1,-0.213034938,2.83E-11,1.17E-10,1.85E-10,1.59E-10,3.60E-10,C
-5.07E-09,1,-0.559630641,5.45E-11,1.17E-10,2.11E-10,1.33E-10,3.86E-10,C
-4.55E-09,1,-0.502232627,5.02E-11,1.17E-10,2.07E-10,1.37E-10,3.82E-10,C
-1.58E-09,1,-0.174401659,2.54E-11,1.17E-10,1.82E-10,1.62E-10,3.57E-10,C
-5.14E-09,1,-0.567357297,5.51E-11,1.17E-10,2.12E-10,1.32E-10,3.87E-10,C
-1.14E-08,1,-1.258341087,1.07E-10,1.17E-10,2.64E-10,8.00E-11,4.39E-10,C
4.59E-09,1,0.506647859,-2.60E-11,1.17E-10,1.31E-10,2.13E-10,3.06E-10,C
-1.09E-08,1,-1.203150689,1.03E-10,1.17E-10,2.60E-10,8.42E-11,4.35E-10,C
-7.57E-09,1,-0.835582634,7.53E-11,1.17E-10,2.32E-10,1.12E-10,4.07E-10,C
-1.12E-09,1,-0.123626493,2.16E-11,1.17E-10,1.79E-10,1.66E-10,3.53E-10,C
-1.69E-08,1,-1.865435472,1.53E-10,1.17E-10,3.10E-10,3.42E-11,4.85E-10,C
-1.04E-08,1,-1.14796029,9.89E-11,1.17E-10,2.56E-10,8.83E-11,4.31E-10,C
-1.99E-08,1,-2.196577863,1.78E-10,1.17E-10,3.35E-10,9.17E-12,5.10E-10,C
-1.66E-08,1,-1.832321232,1.51E-10,1.17E-10,3.07E-10,3.67E-11,4.82E-10,C
-9.62E-09,1,-1.061863268,9.24E-11,1.17E-10,2.49E-10,9.48E-11,4.24E-10,C
-1.01E-08,1,-1.114846051,9.64E-11,1.17E-10,2.53E-10,9.08E-11,4.28E-10,C
-6.81E-09,1,-0.751693229,6.90E-11,1.17E-10,2.26E-10,1.18E-10,4.01E-10,C
-9.95E-09,1,-1.098288932,9.52E-11,1.17E-10,2.52E-10,9.21E-11,4.27E-10,C
-3.25E-09,1,-0.358737591,3.93E-11,1.17E-10,1.96E-10,1.48E-10,3.71E-10,C
-1.32E-08,1,-1.457026522,1.22E-10,1.17E-10,2.79E-10,6.50E-11,4.54E-10,C
-1.01E-08,1,-1.114846051,9.64E-11,1.17E-10,2.53E-10,9.08E-11,4.28E-10,C
-6.76E-09,1,-0.746174189,6.86E-11,1.17E-10,2.26E-10,1.19E-10,4.01E-10,C
-1.33E-08,1,-1.468064602,1.23E-10,1.17E-10,2.80E-10,6.42E-11,4.55E-10,C
-1.29E-08,1,-1.423912283,1.20E-10,1.17E-10,2.77E-10,6.75E-11,4.52E-10,C
-1.05E-08,1,-1.15899837,9.98E-11,1.17E-10,2.57E-10,8.75E-11,4.32E-10,C
-1.66E-08,1,-1.832321232,1.51E-10,1.17E-10,3.07E-10,3.67E-11,4.82E-10,C
-7.08E-09,1,-0.781496044,7.13E-11,1.17E-10,2.28E-10,1.16E-10,4.03E-10,C
-1.08E-08,1,-1.192112609,1.02E-10,1.17E-10,2.59E-10,8.50E-11,4.34E-10,C
-6.75E-09,1,-0.745070381,6.85E-11,1.17E-10,2.25E-10,1.19E-10,4.00E-10,C
-1.31E-08,1,-1.445988442,1.21E-10,1.17E-10,2.78E-10,6.58E-11,4.53E-10,C
-1.26E-08,1,-1.390798044,1.17E-10,1.17E-10,2.74E-10,7.00E-11,4.49E-10,C
-1.25E-08,1,-1.379759964,1.16E-10,1.17E-10,2.73E-10,7.08E-11,4.48E-10,C
-1.23E-08,1,-1.357683805,1.15E-10,1.17E-10,2.72E-10,7.25E-11,4.47E-10,C
-9.72E-09,1,-1.072901348,9.33E-11,1.17E-10,2.50E-10,9.40E-11,4.25E-10,C
-1.21E-08,1,-1.335607645,1.13E-10,1.17E-10,2.70E-10,7.42E-11,4.45E-10,C
-9.48E-09,1,-1.046409957,9.13E-11,1.17E-10,2.48E-10,9.60E-11,4.23E-10,C
-8.95E-09,1,-0.987908134,8.68E-11,1.17E-10,2.44E-10,1.00E-10,4.19E-10,C
-1.16E-08,1,-1.280417247,1.09E-10,1.17E-10,2.66E-10,7.83E-11,4.41E-10,C
-1.17E-08,1,-1.291455327,1.10E-10,1.17E-10,2.67E-10,7.75E-11,4.42E-10,C
-8.25E-09,1,-0.910641576,8.10E-11,1.17E-10,2.38E-10,1.06E-10,4.13E-10,C
-1.43E-08,1,-1.578445399,1.31E-10,1.17E-10,2.88E-10,5.58E-11,4.63E-10,C
-2.10E-08,1,-2.31799674,1.87E-10,1.17E-10,3.44E-10,0,5.19E-10,C
-2.05E-08,1,-2.262806341,1.83E-10,1.17E-10,3.40E-10,4.17E-12,5.15E-10,C
-1.14E-08,1,-1.258341087,1.07E-10,1.17E-10,2.64E-10,8.00E-11,4.39E-10,C
-8.17E-09,1,-0.901811113,8.03E-11,1.17E-10,2.37E-10,1.07E-10,4.12E-10,C
-1.18E-08,1,-1.302493406,1.11E-10,1.17E-10,2.68E-10,7.67E-11,4.42E-10,C
-5.35E-09,1,-0.590537265,5.68E-11,1.17E-10,2.14E-10,1.30E-10,3.89E-10,C
-8.83E-09,1,-0.974662439,8.58E-11,1.17E-10,2.43E-10,1.01E-10,4.18E-10,C
-5.09E-09,1,-0.561838257,5.47E-11,1.17E-10,2.12E-10,1.33E-10,3.87E-10,C
-5.40E-09,1,-0.596056305,5.73E-11,1.17E-10,2.14E-10,1.30E-10,3.89E-10,C
-8.73E-09,1,-0.963624359,8.50E-11,1.17E-10,2.42E-10,1.02E-10,4.17E-10,C
-5.29E-09,1,-0.583914417,5.63E-11,1.17E-10,2.13E-10,1.31E-10,3.88E-10,C
-9.05E-09,1,-0.998946214,8.77E-11,1.17E-10,2.45E-10,9.96E-11,4.20E-10,C
-8.87E-09,1,-0.979077671,8.62E-11,1.17E-10,2.43E-10,1.01E-10,4.18E-10,C
-8.99E-09,1,-0.992323366,8.72E-11,1.17E-10,2.44E-10,1.00E-10,4.19E-10,C
3.81E-09,1,0.420550837,-1.95E-11,1.17E-10,1.37E-10,2.07E-10,3.12E-10,C
-5.60E-09,1,-0.618132464,5.89E-11,1.17E-10,2.16E-10,1.28E-10,3.91E-10,C
4.27E-09,1,0.471326004,-2.33E-11,1.17E-10,1.34E-10,2.11E-10,3.09E-10,C
1.04E-09,1,0.114796029,3.58E-12,1.17E-10,1.61E-10,1.84E-10,3.36E-10,C
-5.76E-09,1,-0.635793392,6.03E-11,1.17E-10,2.17E-10,1.27E-10,3.92E-10,C
3.54E-09,1,0.390748022,-1.73E-11,1.17E-10,1.40E-10,2.05E-10,3.15E-10,C
-2.47E-10,1,-0.027264057,1.43E-11,1.17E-10,1.71E-10,1.73E-10,3.46E-10,C
1.59E-10,1,0.017550547,1.09E-11,1.17E-10,1.68E-10,1.76E-10,3.43E-10,C
3.61E-09,1,0.398474678,-1.78E-11,1.17E-10,1.39E-10,2.05E-10,3.14E-10,C
-1.58E-11,1,-0.001744017,1.24E-11,1.17E-10,1.69E-10,1.75E-10,3.44E-10,C
-3.83E-11,1,-0.004227585,1.26E-11,1.17E-10,1.69E-10,1.75E-10,3.44E-10,C
-5.82E-09,1,-0.642416239,6.08E-11,1.17E-10,2.18E-10,1.27E-10,3.93E-10,C
9.58E-10,1,0.105744804,4.27E-12,1.17E-10,1.61E-10,1.83E-10,3.36E-10,C
-9.39E-09,1,-1.036475685,9.05E-11,1.17E-10,2.47E-10,9.67E-11,4.22E-10,C
-2.41E-09,1,-0.266017721,3.23E-11,1.17E-10,1.89E-10,1.55E-10,3.64E-10,C
-2.84E-09,1,-0.313481464,3.59E-11,1.17E-10,1.93E-10,1.51E-10,3.68E-10,C
-3.26E-09,1,-0.359841399,3.94E-11,1.17E-10,1.96E-10,1.48E-10,3.71E-10,C
-3.27E-09,1,-0.360945207,3.95E-11,1.17E-10,1.96E-10,1.48E-10,3.71E-10,C
-3.35E-09,1,-0.36977567,4.02E-11,1.17E-10,1.97E-10,1.47E-10,3.72E-10,C
-3.17E-09,1,-0.349907127,3.87E-11,1.17E-10,1.96E-10,1.49E-10,3.71E-10,C
-6.72E-09,1,-0.741758957,6.83E-11,1.17E-10,2.25E-10,1.19E-10,4.00E-10,C
-1.25E-08,1,-1.379759964,1.16E-10,1.17E-10,2.73E-10,7.08E-11,4.48E-10,C
-2.71E-09,1,-0.29913196,3.48E-11,1.17E-10,1.92E-10,1.52E-10,3.67E-10,C
-3.07E-09,1,-0.338869047,3.78E-11,1.17E-10,1.95E-10,1.49E-10,3.70E-10,C
2.59E-10,1,0.028588626,1.01E-11,1.17E-10,1.67E-10,1.77E-10,3.42E-10,C
3.81E-09,1,0.420550837,-1.95E-11,1.17E-10,1.37E-10,2.07E-10,3.12E-10,C
-2.91E-09,1,-0.32120812,3.65E-11,1.17E-10,1.93E-10,1.51E-10,3.68E-10,C
-2.83E-09,1,-0.312377656,3.58E-11,1.17E-10,1.93E-10,1.51E-10,3.68E-10,C
-5.36E-09,1,-0.591641073,5.69E-11,1.17E-10,2.14E-10,1.30E-10,3.89E-10,C
-9.49E-09,1,-1.047513765,9.13E-11,1.17E-10,2.48E-10,9.59E-11,4.23E-10,C
-4.95E-09,1,-0.546384946,5.35E-11,1.17E-10,2.10E-10,1.34E-10,3.85E-10,C
1.07E-09,1,0.118107453,3.33E-12,1.17E-10,1.60E-10,1.84E-10,3.35E-10,C
3.51E-09,1,0.387436598,-1.70E-11,1.17E-10,1.40E-10,2.04E-10,3.15E-10,C
3.12E-09,1,0.344388087,-1.38E-11,1.17E-10,1.43E-10,2.01E-10,3.18E-10,C
1.23E-10,1,0.013576838,1.12E-11,1.17E-10,1.68E-10,1.76E-10,3.43E-10,C
6.09E-09,1,0.672219055,-3.85E-11,1.17E-10,1.18E-10,2.26E-10,2.93E-10,C
1.56E-08,1,1.721940435,-1.18E-10,1.17E-10,3.92E-11,3.05E-10,2.14E-10,C
9.28E-09,1,1.024333797,-6.51E-11,1.17E-10,9.18E-11,2.52E-10,2.67E-10,C
6.39E-09,1,0.705333294,-4.10E-11,1.17E-10,1.16E-10,2.28E-10,2.91E-10,C
9.77E-09,1,1.078420388,-6.92E-11,1.17E-10,8.78E-11,2.56E-10,2.63E-10,C
-8.87E-11,1,-0.009790777,1.30E-11,1.17E-10,1.70E-10,1.74E-10,3.45E-10,C
6.17E-09,1,0.681049518,-3.92E-11,1.17E-10,1.18E-10,2.26E-10,2.93E-10,C
9.76E-09,1,1.07731658,-6.91E-11,1.17E-10,8.78E-11,2.56E-10,2.63E-10,C
9.90E-09,1,1.092769892,-7.03E-11,1.17E-10,8.67E-11,2.58E-10,2.62E-10,C
6.77E-09,1,0.747277997,-4.42E-11,1.17E-10,1.13E-10,2.31E-10,2.88E-10,C
6.80E-09,1,0.750589421,-4.44E-11,1.17E-10,1.13E-10,2.32E-10,2.88E-10,C
3.28E-09,1,0.362049015,-1.51E-11,1.17E-10,1.42E-10,2.02E-10,3.17E-10,C
6.77E-09,1,0.747277997,-4.42E-11,1.17E-10,1.13E-10,2.31E-10,2.88E-10,C
6.88E-09,1,0.759419884,-4.51E-11,1.17E-10,1.12E-10,2.32E-10,2.87E-10,C
1.02E-08,1,1.125884131,-7.28E-11,1.17E-10,8.42E-11,2.60E-10,2.59E-10,C
3.42E-09,1,0.377502326,-1.63E-11,1.17E-10,1.41E-10,2.04E-10,3.16E-10,C
9.44E-09,1,1.041994725,-6.64E-11,1.17E-10,9.05E-11,2.54E-10,2.65E-10,C
5.75E-09,1,0.634689584,-3.57E-11,1.17E-10,1.21E-10,2.23E-10,2.96E-10,C
9.30E-09,1,1.026541413,-6.53E-11,1.17E-10,9.17E-11,2.53E-10,2.67E-10,C
6.28E-09,1,0.693191406,-4.01E-11,1.17E-10,1.17E-10,2.27E-10,2.92E-10,C
9.23E-09,1,1.018814758,-6.47E-11,1.17E-10,9.22E-11,2.52E-10,2.67E-10,C
3.08E-09,1,0.339972855,-1.34E-11,1.17E-10,1.44E-10,2.01E-10,3.19E-10,C
8.68E-09,1,0.958105319,-6.01E-11,1.17E-10,9.68E-11,2.47E-10,2.72E-10,C
4.61E-09,1,0.508855475,-2.62E-11,1.17E-10,1.31E-10,2.13E-10,3.06E-10,C
1.15E-08,1,1.269379167,-8.36E-11,1.17E-10,7.33E-11,2.71E-10,2.48E-10,C
1.20E-08,1,1.324569566,-8.78E-11,1.17E-10,6.92E-11,2.75E-10,2.44E-10,C
1.47E-08,1,1.622597718,-1.10E-10,1.17E-10,4.67E-11,2.97E-10,2.22E-10,C
1.14E-08,1,1.258341087,-8.28E-11,1.17E-10,7.42E-11,2.70E-10,2.49E-10,C
1.14E-08,1,1.258341087,-8.28E-11,1.17E-10,7.42E-11,2.70E-10,2.49E-10,C
7.92E-09,1,0.874215913,-5.38E-11,1.17E-10,1.03E-10,2.41E-10,2.78E-10,C
1.16E-08,1,1.280417247,-8.44E-11,1.17E-10,7.25E-11,2.72E-10,2.48E-10,C
5.88E-09,1,0.649039087,-3.68E-11,1.17E-10,1.20E-10,2.24E-10,2.95E-10,C
8.82E-09,1,0.973558631,-6.13E-11,1.17E-10,9.57E-11,2.48E-10,2.71E-10,C
8.79E-09,1,0.970247207,-6.10E-11,1.17E-10,9.59E-11,2.48E-10,2.71E-10,C
1.55E-08,1,1.710902356,-1.17E-10,1.17E-10,4.00E-11,3.04E-10,2.15E-10,C
1.89E-08,1,2.086197066,-1.45E-10,1.17E-10,1.17E-11,3.33E-10,1.87E-10,C
1.80E-08,1,1.986854348,-1.38E-10,1.17E-10,1.92E-11,3.25E-10,1.94E-10,C
1.20E-08,1,1.324569566,-8.78E-11,1.17E-10,6.92E-11,2.75E-10,2.44E-10,C
1.20E-08,1,1.324569566,-8.78E-11,1.17E-10,6.92E-11,2.75E-10,2.44E-10,C
-7.66E-10,1,-0.084551691,1.86E-11,1.17E-10,1.76E-10,1.69E-10,3.51E-10,C
-1.42E-09,1,-0.156740732,2.41E-11,1.17E-10,1.81E-10,1.63E-10,3.56E-10,C
1.89E-09,1,0.208619707,-3.50E-12,1.17E-10,1.53E-10,1.91E-10,3.28E-10,C
5.19E-09,1,0.572876337,-3.10E-11,1.17E-10,1.26E-10,2.18E-10,3.01E-10,C
1.92E-09,1,0.211931131,-3.75E-12,1.17E-10,1.53E-10,1.91E-10,3.28E-10,C
2.43E-09,1,0.268225337,-8.00E-12,1.17E-10,1.49E-10,1.95E-10,3.24E-10,C
1.67E-09,1,0.184335931,-1.67E-12,1.17E-10,1.55E-10,1.89E-10,3.30E-10,C
-7.46E-09,1,-0.823440747,7.44E-11,1.17E-10,2.31E-10,1.13E-10,4.06E-10,C
-3.88E-09,1,-0.428277493,4.46E-11,1.17E-10,2.02E-10,1.43E-10,3.77E-10,C
-6.73E-09,1,-0.742862765,6.83E-11,1.17E-10,2.25E-10,1.19E-10,4.00E-10,C
-3.97E-09,1,-0.438211765,4.53E-11,1.17E-10,2.02E-10,1.42E-10,3.77E-10,C
-3.65E-09,1,-0.40288991,4.27E-11,1.17E-10,2.00E-10,1.45E-10,3.75E-10,C
-6.20E-09,1,-0.684360942,6.39E-11,1.17E-10,2.21E-10,1.23E-10,3.96E-10,C
-1.59E-10,1,-0.017550547,1.36E-11,1.17E-10,1.70E-10,1.74E-10,3.45E-10,C
-3.77E-09,1,-0.416135605,4.37E-11,1.17E-10,2.01E-10,1.44E-10,3.76E-10,C
-1.01E-08,1,-1.114846051,9.64E-11,1.17E-10,2.53E-10,9.08E-11,4.28E-10,C
-9.69E-09,1,-1.069589924,9.30E-11,1.17E-10,2.50E-10,9.43E-11,4.25E-10,C
-6.79E-09,1,-0.749485613,6.88E-11,1.17E-10,2.26E-10,1.18E-10,4.01E-10,C
-1.01E-08,1,-1.114846051,9.64E-11,1.17E-10,2.53E-10,9.08E-11,4.28E-10,C
-1.34E-08,1,-1.479102682,1.24E-10,1.17E-10,2.81E-10,6.33E-11,4.56E-10,C
-6.95E-09,1,-0.76714654,7.02E-11,1.17E-10,2.27E-10,1.17E-10,4.02E-10,C
-1.01E-08,1,-1.114846051,9.64E-11,1.17E-10,2.53E-10,9.08E-11,4.28E-10,C
-7.27E-09,1,-0.802468395,7.28E-11,1.17E-10,2.30E-10,1.14E-10,4.05E-10,C
-6.74E-09,1,-0.743966573,6.84E-11,1.17E-10,2.25E-10,1.19E-10,4.00E-10,C
-3.90E-09,1,-0.430485109,4.48E-11,1.17E-10,2.02E-10,1.43E-10,3.77E-10,C
-6.70E-09,1,-0.739551341,6.81E-11,1.17E-10,2.25E-10,1.19E-10,4.00E-10,C
-3.74E-09,1,-0.412824181,4.34E-11,1.17E-10,2.00E-10,1.44E-10,3.75E-10,C
2.72E-09,1,0.300235768,-1.04E-11,1.17E-10,1.46E-10,1.98E-10,3.22E-10,C
-3.70E-09,1,-0.408408949,4.31E-11,1.17E-10,2.00E-10,1.44E-10,3.75E-10,C
-4.02E-09,1,-0.443730804,4.58E-11,1.17E-10,2.03E-10,1.42E-10,3.78E-10,C
-7.96E-10,1,-0.087863115,1.89E-11,1.17E-10,1.76E-10,1.68E-10,3.51E-10,C
-2.86E-10,1,-0.031568908,1.46E-11,1.17E-10,1.72E-10,1.73E-10,3.47E-10,C
3.15E-09,1,0.347699511,-1.40E-11,1.17E-10,1.43E-10,2.01E-10,3.18E-10,C
-3.23E-09,1,-0.356529975,3.92E-11,1.17E-10,1.96E-10,1.48E-10,3.71E-10,C
-6.18E-09,1,-0.682153326,6.37E-11,1.17E-10,2.21E-10,1.24E-10,3.96E-10,C
-3.04E-09,1,-0.335557623,3.76E-11,1.17E-10,1.95E-10,1.50E-10,3.69E-10,C
-3.47E-09,1,-0.383021366,4.12E-11,1.17E-10,1.98E-10,1.46E-10,3.73E-10,C
-7.08E-09,1,-0.781496044,7.13E-11,1.17E-10,2.28E-10,1.16E-10,4.03E-10,C
-3.21E-09,1,-0.347898738,3.47E-11,9.90E-11,2.53E-10,1.33E-10,4.13E-10,G
-3.01E-09,1,-0.326222805,3.31E-11,9.90E-11,2.51E-10,1.35E-10,4.11E-10,G
-3.00E-09,1,-0.325139008,3.30E-11,9.90E-11,2.51E-10,1.35E-10,4.11E-10,G
-3.04E-09,1,-0.329474195,3.33E-11,9.90E-11,2.51E-10,1.35E-10,4.11E-10,G
-2.61E-09,1,-0.282870937,2.97E-11,9.90E-11,2.48E-10,1.38E-10,4.08E-10,G
-2.73E-09,1,-0.295876497,3.07E-11,9.90E-11,2.49E-10,1.37E-10,4.09E-10,G
6.28E-10,1,0.068062432,2.74E-12,9.90E-11,2.21E-10,1.65E-10,3.81E-10,G
-3.24E-09,1,-0.351150128,3.50E-11,9.90E-11,2.53E-10,1.33E-10,4.13E-10,G
3.30E-09,1,0.357652909,-1.95E-11,9.90E-11,1.98E-10,1.88E-10,3.58E-10,G
6.79E-09,1,0.735897954,-4.86E-11,9.90E-11,1.69E-10,2.17E-10,3.29E-10,G
6.66E-09,1,0.721808597,-4.75E-11,9.90E-11,1.70E-10,2.16E-10,3.30E-10,G
-2.74E-09,1,-0.296960294,3.08E-11,9.90E-11,2.49E-10,1.37E-10,4.09E-10,G
1.09E-08,1,1.181338395,-8.29E-11,9.90E-11,1.35E-10,2.51E-10,2.95E-10,G
1.14E-08,1,1.23552823,-8.70E-11,9.90E-11,1.31E-10,2.55E-10,2.91E-10,G
8.08E-09,1,0.875707728,-5.94E-11,9.90E-11,1.59E-10,2.27E-10,3.18E-10,G
4.64E-09,1,0.502881665,-3.07E-11,9.90E-11,1.87E-10,1.99E-10,3.47E-10,G
8.67E-09,1,0.939651733,-6.43E-11,9.90E-11,1.54E-10,2.32E-10,3.14E-10,G
5.68E-09,1,0.615596522,-3.94E-11,9.90E-11,1.79E-10,2.07E-10,3.38E-10,G
-2.93E-10,1,-0.031755243,1.04E-11,9.90E-11,2.28E-10,1.58E-10,3.88E-10,G
1.25E-08,1,1.354745866,-9.62E-11,9.90E-11,1.22E-10,2.64E-10,2.82E-10,G
1.24E-08,1,1.343907899,-9.54E-11,9.90E-11,1.23E-10,2.63E-10,2.83E-10,G
5.65E-09,1,0.612345131,-3.91E-11,9.90E-11,1.79E-10,2.07E-10,3.39E-10,G
8.82E-09,1,0.955908683,-6.55E-11,9.90E-11,1.52E-10,2.34E-10,3.12E-10,G
8.12E-09,1,0.880042915,-5.97E-11,9.90E-11,1.58E-10,2.28E-10,3.18E-10,G
5.05E-09,1,0.54731733,-3.41E-11,9.90E-11,1.84E-10,2.02E-10,3.44E-10,G
1.13E-08,1,1.224690263,-8.62E-11,9.90E-11,1.32E-10,2.54E-10,2.92E-10,G
1.59E-09,1,0.172323674,-5.28E-12,9.90E-11,2.13E-10,1.73E-10,3.73E-10,G
5.00E-09,1,0.541898346,-3.37E-11,9.90E-11,1.84E-10,2.02E-10,3.44E-10,G
4.42E-09,1,0.479038138,-2.89E-11,9.90E-11,1.89E-10,1.97E-10,3.49E-10,G
1.09E-08,1,1.181338395,-8.29E-11,9.90E-11,1.35E-10,2.51E-10,2.95E-10,G
7.62E-09,1,0.82585308,-5.55E-11,9.90E-11,1.62E-10,2.23E-10,3.22E-10,G
1.06E-08,1,1.148824494,-8.04E-11,9.90E-11,1.38E-10,2.48E-10,2.97E-10,G
1.10E-08,1,1.192176362,-8.37E-11,9.90E-11,1.34E-10,2.52E-10,2.94E-10,G
1.38E-08,1,1.495639436,-1.07E-10,9.90E-11,1.11E-10,2.75E-10,2.71E-10,G
3.92E-09,1,0.424848304,-2.47E-11,9.90E-11,1.93E-10,1.93E-10,3.53E-10,G
2.02E-08,1,2.18926932,-1.60E-10,9.90E-11,5.75E-11,3.28E-10,2.18E-10,G
1.07E-08,1,1.159662461,-8.12E-11,9.90E-11,1.37E-10,2.49E-10,2.97E-10,G
4.68E-09,1,0.507216852,-3.10E-11,9.90E-11,1.87E-10,1.99E-10,3.47E-10,G
5.24E-09,1,0.567909467,-3.57E-11,9.90E-11,1.82E-10,2.04E-10,3.42E-10,G
5.26E-09,1,0.57007706,-3.59E-11,9.90E-11,1.82E-10,2.04E-10,3.42E-10,G
8.44E-09,1,0.914724409,-6.24E-11,9.90E-11,1.56E-10,2.30E-10,3.15E-10,G
1.97E-09,1,0.213507948,-8.45E-12,9.90E-11,2.09E-10,1.76E-10,3.69E-10,G
1.15E-08,1,1.246366197,-8.79E-11,9.90E-11,1.30E-10,2.56E-10,2.90E-10,G
1.46E-08,1,1.582343172,-1.14E-10,9.90E-11,1.04E-10,2.82E-10,2.64E-10,G
1.48E-08,1,1.604019105,-1.15E-10,9.90E-11,1.03E-10,2.83E-10,2.62E-10,G
8.35E-09,1,0.904970239,-6.16E-11,9.90E-11,1.56E-10,2.30E-10,3.16E-10,G
